,transcript_file,speaker_code,transcript_clean,is_grammatical,labels
1600,Thomas/020609.cha,CAR,"I need to buy some more fruit from the shop as well, Thomas.",,
1601,Thomas/020609.cha,CAR,we haven't got many apples or bananas have we?,,
1602,Thomas/020609.cha,CHI,no apples.,-1,"subject, verb"
1603,Thomas/020609.cha,CAR,no.,,
1604,Thomas/020609.cha,CHI,no pears there.,-1,"subject, verb"
1605,Thomas/020609.cha,CAR,no.,,
1606,Thomas/020609.cha,CAR,no pears.,,
1607,Thomas/020609.cha,CAR,there are a few apples but not very many.,,
1608,Thomas/020609.cha,CAR,and we've got two bananas.,,
1609,Thomas/020609.cha,CAR,that's all we've got.,,
1610,Thomas/020609.cha,CAR,two bananas.,,
1611,Thomas/020609.cha,CHI,bananas.,,
1612,Thomas/020609.cha,CAR,that's not going to keep us going very long is it?,,
1613,Thomas/020609.cha,CAR,there we are.,,
1614,Thomas/020609.cha,CAR,I'll pop the bowl of apples there and then if you decide to eat some more later you know where it is.,,
1615,Thomas/020609.cha,CAR,Mummy has got some vegetables to peel.,,
1616,Thomas/020609.cha,CAR,while you're playing with your train shall I do that?,,
1617,Thomas/020609.cha,CHI,no.,,
1618,Thomas/020609.cha,CAR,no.,,
1619,Thomas/020609.cha,CAR,you don't want me to peel any vegetables.,,
1620,Thomas/020609.cha,CHI,no.,,
1621,Thomas/020609.cha,CAR,oh.,,
1622,Thomas/020609.cha,CHI,big bears eat it.,1,
1623,Thomas/020609.cha,CAR,big bears eat it.,,
1624,Thomas/020609.cha,CHI,Isabel.,,
1625,Thomas/020609.cha,CAR,did you say something about Isabel?,,
1626,Thomas/020609.cha,CHI,yes.,,
1627,Thomas/020609.cha,CHI,Daddy Rod eat it.,-1,present_progressive
1628,Thomas/020609.cha,CAR,Isabel and Daddy Rod eat it.,,
1629,Thomas/020609.cha,CHI,yes.,,
1630,Thomas/020609.cha,CHI,Daddy Daddy Rod hungry.,-1,verb
1631,Thomas/020609.cha,CAR,Daddy Rod's hungry is he?,,
1632,Thomas/020609.cha,CHI,yes.,,
1633,Thomas/020609.cha,CHI,what we make?,-1,present_progressive
1634,Thomas/020609.cha,CAR,are you asking me what we make?,,
1635,Thomas/020609.cha,CAR,oh this is something that you learnt at bangadrumtime isn't it?,,
1636,Thomas/020609.cha,CHI,yes.,,
1637,Thomas/020609.cha,CAR,and you say what shall we make.,,
1638,Thomas/020609.cha,CAR,and I will say strawberry milkshake.,,
1639,Thomas/020609.cha,CHI,shake shake.,0,
1640,Thomas/020609.cha,CHI,hold the carrots.,0,
1641,Thomas/020609.cha,CAR,shake shake.,,
1642,Thomas/020609.cha,CAR,hold the carrots.,,
1643,Thomas/020609.cha,CAR,"well I think we better peel them first, Thomas.",,
1644,Thomas/020609.cha,CAR,I'm just looking for the peeling machine.,,
1645,Thomas/020609.cha,CAR,not the peeling machine.,,
1646,Thomas/020609.cha,CAR,I mean the little potato peeler.,,
1647,Thomas/020609.cha,CHI,potato peeler.,-1,determiner
1648,Thomas/020609.cha,CAR,a potato peeler.,,
1649,Thomas/020609.cha,CHI,not bite them.,-1,auxiliary
1650,Thomas/020609.cha,CHI,not bite.,-1,auxiliary
1651,Thomas/020609.cha,CAR,not bite.,,
1652,Thomas/020609.cha,CHI,dirty.,,
1653,Thomas/020609.cha,CAR,they are dirty carrots aren't they?,,
1654,Thomas/020609.cha,CHI,yes.,,
1655,Thomas/020609.cha,CAR,now I'm going to peel them and then we'll wash them.,,
1656,Thomas/020609.cha,CAR,and then perhaps slice them or something.,,
1657,Thomas/020609.cha,CAR,there.,,
1658,Thomas/020609.cha,CAR,can you see that?,,
1659,Thomas/020609.cha,CHI,yes.,,
1660,Thomas/020609.cha,CAR,just take the knife.,,
1661,Thomas/020609.cha,CAR,"it's a very it's a potato peeler but it's another very sharp knife, Thomas.",,
1662,Thomas/020609.cha,CAR,so you've not to play with it.,,
1663,Thomas/020609.cha,CHI,no.,,
1664,Thomas/020609.cha,CAR,but look.,,
1665,Thomas/020609.cha,CAR,can you see I'm just taking a tiny layer of skin off there?,,
1666,Thomas/020609.cha,CAR,the skin or the peel.,,
1667,Thomas/020609.cha,CHI,oh dear.,1,
1668,Thomas/020609.cha,CHI,drop one.,0,
1669,Thomas/020609.cha,CAR,it's alright.,,
1670,Thomas/020609.cha,CAR,it's just a little piece of skin that has come off onto the chopping board.,,
1671,Thomas/020609.cha,CAR,they look nice and clean now don't they?,,
1672,Thomas/020609.cha,CHI,yes.,,
1673,Thomas/020609.cha,CAR,they still need a good wash though.,,
1674,Thomas/020609.cha,CHI,yes.,,
1675,Thomas/020609.cha,CAR,do you remember seeing the episode of Aunty Mabel and Pippin when she went to help at a school in the kitchens?,,
1676,Thomas/020609.cha,CHI,yes.,,
1677,Thomas/020609.cha,CAR,it showed her farm where carrots were grown and how they were harvested.,,
1678,Thomas/020609.cha,CAR,and packed and sent to the shops.,,
1679,Thomas/020609.cha,CHI,the shops big lorry.,-1,"verb, determiner"
1680,Thomas/020609.cha,CAR,in a big lorry.,,
1681,Thomas/020609.cha,CAR,and somebody was.,,
1682,Thomas/020609.cha,CHI,more lorrys.,0,
1683,Thomas/020609.cha,CAR,another lorry.,,
1684,Thomas/020609.cha,CAR,and somebody at the school was poorly.,,
1685,Thomas/020609.cha,CAR,somebody who worked in the school canteen.,,
1686,Thomas/020609.cha,CAR,and Aunty Mabel went to help didn't she?,,
1687,Thomas/020609.cha,CAR,at lunchtime.,,
1688,Thomas/020609.cha,CAR,she helped prepare lunch and they were having carrots.,,
1689,Thomas/020609.cha,CAR,and Aunty Mabel stood and peeled and chopped a lot of carrots.,,
1690,Thomas/020609.cha,CAR,and Pippin wasn't allowed in the kitchen was he?,,
1691,Thomas/020609.cha,CHI,no.,,
1692,Thomas/020609.cha,CAR,dogs aren't allowed in kitchens.,,
1693,Thomas/020609.cha,CHI,no.,,
1694,Thomas/020609.cha,CAR,so Pippin had to stay outside but it just so happened that when they arrived it was playtime.,,
1695,Thomas/020609.cha,CAR,and the children were all playing outside.,,
1696,Thomas/020609.cha,CAR,riding round on tricycles and playing on bicycles and things.,,
1697,Thomas/020609.cha,CAR,and Pippin had a fantastic time didn't he?,,
1698,Thomas/020609.cha,CAR,while Aunty Mabel was busy.,,
1699,Thomas/020609.cha,CAR,and then Aunty Mabel went home and as if she hadn't had enough of doing it all day she peeled and chopped some carrots for her own tea didn't she?,,
1700,Thomas/020609.cha,CHI,again again.,0,
1701,Thomas/020609.cha,CAR,again again.,,
1702,Thomas/020609.cha,CAR,you want the story again.,,
1703,Thomas/020609.cha,CHI,yes.,,
1704,Thomas/020609.cha,CAR,"I'm sure you can watch it on telly, darling.",,
1705,Thomas/020609.cha,CAR,but you remember that one don't you?,,
1706,Thomas/020609.cha,CHI,yes.,,
1707,Thomas/020609.cha,CAR,about carrots.,,
1708,Thomas/020609.cha,CAR,what color are carrots?,,
1709,Thomas/020609.cha,CHI,pink.,,
1710,Thomas/020609.cha,CAR,pink.,,
1711,Thomas/020609.cha,CAR,orange.,,
1712,Thomas/020609.cha,CHI,orange.,,
1713,Thomas/020609.cha,CAR,rabbits like to eat carrots.,,
1714,Thomas/020609.cha,CHI,orange.,,
1715,Thomas/020609.cha,CAR,and donkeys like carrots.,,
1716,Thomas/020609.cha,CAR,and I like carrots when they're raw.,,
1717,Thomas/020609.cha,CAR,you can crunch them like an apple.,,
1718,Thomas/020609.cha,CAR,you don't seem to keen do you?,,
1719,Thomas/020609.cha,CHI,Thomas bite it.,-1,sv_agreement
1720,Thomas/020609.cha,CAR,you can bite it certainly.,,
1721,Thomas/020609.cha,CHI,Thomas bite it there.,-1,sv_agreement
1722,Thomas/020609.cha,CAR,just let me finish peeling this one and then I'll wash you a piece.,,
1723,Thomas/020609.cha,CAR,they're very good for you.,,
1724,Thomas/020609.cha,CAR,when you were teething you useta like chewing on raw carrot because they're nice and crunchy especially if they've been in the fridge they were cold and nice to bite on.,,
1725,Thomas/020609.cha,CAR,ease those poor sore gums.,,
1726,Thomas/020609.cha,CHI,no.,,
1727,Thomas/020609.cha,CHI,poorly.,,
1728,Thomas/020609.cha,CAR,you were always poorly when you were teething weren't you?,,
1729,Thomas/020609.cha,CHI,yes.,,
1730,Thomas/020609.cha,CHI,yes.,,
1731,Thomas/020609.cha,CHI,ones.,,
1732,Thomas/020609.cha,CAR,yes.,,
1733,Thomas/020609.cha,CHI,ones.,,
1734,Thomas/020609.cha,CAR,this is a very dirty carrot isn't it?,,
1735,Thomas/020609.cha,CHI,yes.,,
1736,Thomas/020609.cha,CAR,I'm actually peeling them now because we've got an awful lot and I'm frightened that they're going to go bad before I get a chance to use them.,,
1737,Thomas/020609.cha,CHI,all done now.,-1,"subject, auxiliary"
1738,Thomas/020609.cha,CAR,hm.,,
1739,Thomas/020609.cha,CHI,nearly done.,-1,"subject, auxiliary"
1740,Thomas/020609.cha,CAR,nearly done.,,
1741,Thomas/020609.cha,CAR,so these carrots in this bag.,,
1742,Thomas/020609.cha,CAR,I'm going to peel and wash and slice.,,
1743,Thomas/020609.cha,CAR,and then I shall put them in the freezer so that when we want some carrots perhaps for a chicken casserole or something like that we can get them straight out of the freezer and pop them in in the pot.,,
1744,Thomas/020609.cha,CAR,do you like helping Mummy in the kitchen?,,
1745,Thomas/020609.cha,CHI,no.,,
1746,Thomas/020609.cha,CAR,no.,,
1747,Thomas/020609.cha,CAR,you do.,,
1748,Thomas/020609.cha,CHI,no.,,
1749,Thomas/020609.cha,CAR,you're never out of the kitchen when I'm there.,,
1750,Thomas/020609.cha,CAR,last one.,,
1751,Thomas/020609.cha,CAR,"how many carrots have we got, Thomas?",,
1752,Thomas/020609.cha,CHI,one two three seven eight.,0,
1753,Thomas/020609.cha,CAR,one two three seven eight.,,
1754,Thomas/020609.cha,CHI,no.,,
1755,Thomas/020609.cha,CAR,no.,,
1756,Thomas/020609.cha,CAR,start again.,,
1757,Thomas/020609.cha,CAR,how many carrots have we got?,,
1758,Thomas/020609.cha,CHI,one two three four five six seven eight nine ten eleven twelve fourteen.,0,
1759,Thomas/020609.cha,CHI,four.,,
1760,Thomas/020609.cha,CAR,after all that we got four.,,
1761,Thomas/020609.cha,CAR,you clever boy.,,
1762,Thomas/020609.cha,CAR,you counted then up till twelve didn't you?,,
1763,Thomas/020609.cha,CHI,yes.,,
1764,Thomas/020609.cha,CAR,"one two three four five six seven eight nine ten eleven twelve and then it sounded as if you went straight to fourteen without going to thirteen but nevertheless that was quite impressive, Thomas.",,
1765,Thomas/020609.cha,CHI,four.,,
1766,Thomas/020609.cha,CAR,and then at the end of it we end of it we ended up with four carrots when in actual fact we've got one two three four five.,,
1767,Thomas/020609.cha,CAR,we've only got five carrots.,,
1768,Thomas/020609.cha,CHI,there.,,
1769,Thomas/020609.cha,CHI,there.,,
