,transcript_file,speaker_code,transcript_clean,is_grammatical,labels
9748,Thomas/021005.cha,CHI,that's little friend.,-1,determiner
9749,Thomas/021005.cha,CAR,is it your little friend?,,
9750,Thomas/021005.cha,CHI,yeah.,,
9751,Thomas/021005.cha,CAR,what were you going to the the tortoise?,,
9752,Thomas/021005.cha,CAR,because I said Freddie and you said no.,,
9753,Thomas/021005.cha,CAR,you came up with a name.,,
9754,Thomas/021005.cha,CAR,what was it?,,
9755,Thomas/021005.cha,CHI,Aunty sausage man.,1,
9756,Thomas/021005.cha,CHI,Aunty sausage man.,1,
9757,Thomas/021005.cha,CAR,Aunty sausage man.,,
9758,Thomas/021005.cha,CHI,yes.,,
9759,Thomas/021005.cha,CAR,we can't call the tortoise Aunty sausage man.,,
9760,Thomas/021005.cha,CHI,yes.,,
9761,Thomas/021005.cha,CAR,but you did say something like that.,,
9762,Thomas/021005.cha,CAR,you did say sausage man didn't you?,,
9763,Thomas/021005.cha,CHI,yes.,,
9764,Thomas/021005.cha,CAR,well shall we call shall we call the tortoise a sausage man.,,
9765,Thomas/021005.cha,CHI,yes.,,
9766,Thomas/021005.cha,CAR,because then when you're grown up we can still talk about the sausage man and it'll remind me of Mummy remind Mummy of all the time that you asked for sausages and talked about sausages.,,
9767,Thomas/021005.cha,CAR,bit embarrassing though when friends ask you what your tortoise is called and you say sausage man.,,
9768,Thomas/021005.cha,CAR,if you've finished shall I go and get La La for you?,,
9769,Thomas/021005.cha,CHI,yes.,,
9770,Thomas/021005.cha,CAR,going to ask her to wake up?,,
9771,Thomas/021005.cha,CHI,hello.,,
9772,Thomas/021005.cha,CHI,wake up.,1,
9773,Thomas/021005.cha,CAR,aah.,,
9774,Thomas/021005.cha,CAR,ah do you know.,,
9775,Thomas/021005.cha,CAR,"it's beautiful and sunny through there, Thomas.",,
9776,Thomas/021005.cha,CAR,it's not really too good through here but through there.,,
9777,Thomas/021005.cha,CHI,yes.,,
9778,Thomas/021005.cha,CAR,the sun's shining.,,
9779,Thomas/021005.cha,CHI,a policeman look uh uh uh policeman looking at nice La La.,-1,present_progressive
9780,Thomas/021005.cha,CAR,policeman's looking at nice La La?,,
9781,Thomas/021005.cha,CHI,mhm.,,
9782,Thomas/021005.cha,CAR,yes.,,
9783,Thomas/021005.cha,CAR,La La's nice isn't she?,,
9784,Thomas/021005.cha,CAR,I bet La La's not naughty.,,
9785,Thomas/021005.cha,CHI,hello La La.,1,
9786,Thomas/021005.cha,CHI,policeman said hello Lala.,-1,determiner
9787,Thomas/021005.cha,CAR,hello La La the policeman said to La La.,,
9788,Thomas/021005.cha,CAR,that's a good one.,,
9789,Thomas/021005.cha,CHI,uh policeman La La's money.,-1,verb
9790,Thomas/021005.cha,CAR,what's the policeman doing with La La's money?,,
9791,Thomas/021005.cha,CHI,put in La La's in La La's La La's pocket.,-1,"tense_aspect, object"
9792,Thomas/021005.cha,CAR,oh yes.,,
9793,Thomas/021005.cha,CAR,La La has got a pocket hasn't she?,,
9794,Thomas/021005.cha,CAR,La La has got a bag at the back.,,
9795,Thomas/021005.cha,CHI,yeah.,,
9796,Thomas/021005.cha,CHI,thanks.,,
9797,Thomas/021005.cha,CHI,put your money in there.,0,
9798,Thomas/021005.cha,CHI,that's ready.,1,
9799,Thomas/021005.cha,CHI,thank you.,1,
9800,Thomas/021005.cha,CHI,bye bye La La.,1,
9801,Thomas/021005.cha,CHI,thanks very much indeed.,1,
9802,Thomas/021005.cha,CAR,there you are.,,
9803,Thomas/021005.cha,CAR,you've got all the Teletubbies now.,,
9804,Thomas/021005.cha,CHI,hello.,,
9805,Thomas/021005.cha,CAR,all four of them.,,
9806,Thomas/021005.cha,CHI,hello Tinky Winky.,1,
9807,Thomas/021005.cha,CHI,hello Po.,1,
9808,Thomas/021005.cha,CHI,what's La La doing down the floor?,-1,preposition
